cat1_w.value,cat2_x.value,cat3_y.value,cat4_z.1,cat4_z.3
0.25798240633765396,18.155177006112076,9.181611192129143,-0.023503390257932535,1.0035027760264592
0.5839078770742,-1.8634571846912849,-0.8477426617373336,0.021664308276946518,0.9583309995996686
0.06949484634444333,10.521866337481299,2.1520799981736736,0.9031169279248552,0.07689012650108136
0.06820778210328267,20.885130595462634,10.466866450041696,-0.05266222899948495,1.0326580039618747
0.05106306180246207,13.944522498528485,7.012034608692993,0.11419236820501388,0.8658032337604213
0.279532551278594,4.931238658082218,1.0470512043957367,0.97205870712433,0.007943541591972421
0.4233488000135124,17.11275382838417,8.561371832786225,0.07985337976875553,0.9001561952004536
0.8772567998481563,1.9250840626824661,0.4472923291966057,0.854332953861519,0.12567078813549973
0.5529361755367982,19.357869553168122,9.708238259278442,-0.042671759468421736,1.0226685774105748
0.1592891716828118,15.397750102566036,7.709543930567008,0.046182932968528476,0.933820135277598
0.16239653669563386,18.73674980503874,9.417176248613796,-0.09625002740176405,1.0762547641584808
0.4807112945211075,5.680508864612427,1.2307062737305385,1.1381965767141324,-0.1581769272518177
0.23147403016759396,12.461674859120635,6.26601933804546,-0.16858499654156023,1.1486086669446298
0.18998565362837716,3.0458357766653426,0.6558069380638945,1.0065002812292692,-0.02649896297844244
0.06683919075257488,23.057473600183243,11.575974938058685,0.04013750743530678,0.939856901149677
0.058011832063368005,18.57215697292851,9.32054213645565,-0.032189203487903655,1.0121865210968828
0.08739382359961784,3.523996309636366,0.7071053828659875,0.9866357285262125,-0.006635723554600323
0.21308178484779094,22.27089846644622,11.184688988424593,-0.09827507282304501,1.0782872235674925
0.6995813651916438,5.695312057363047,1.2281277087873417,0.9636659194957098,0.01633585559354801
0.6209343435111246,5.975384488499562,1.2396245726801067,0.8805435798738068,0.09947663964314656
0.5541246841615346,6.801587875095806,1.4148276269565463,0.8102231565179521,0.1698049244833736
0.32073345567839234,11.5340770856175,5.830276062363799,-0.05937431588337165,1.0393830893872797
0.03504852853832901,23.597544089129357,11.801150825866607,0.08747650876429738,0.8925336961943351
0.047947354990886315,8.723591284120431,1.7353262499328745,0.7628228782141173,0.21719725459161435
0.015950874587851827,3.699142445898289,0.7950050141846808,1.13575239419323,-0.1557479345651364
0.8388314938538419,4.622784195199574,0.9709320034740555,0.8763769839183478,0.10361618709265269
