cat1_w.value,cat2_x.value,cat3_y.value,cat4_z.1,cat4_z.3
0.0340181131030879,9.69504853236402,1.958926941195284,1.0,0.0
0.5958300198234054,5.674575319466613,1.136562382823868,1.0,0.0
0.0909495484300231,4.092721804887607,0.8789183446897252,1.0,0.0
0.2618163648443288,3.9414855141987046,0.8671679713905943,1.0,0.0
0.2765318642123823,4.572647171207552,0.9191875910150562,1.0,0.0
0.2277780147076225,3.709806943166886,0.8072579177805324,1.0,0.0
0.5059057407107318,6.841174688528881,1.3835497070863367,1.0,0.0
0.1233466725422897,9.419643436058031,1.9377288547728369,1.0,0.0
0.3705291597987729,3.58491280620211,0.7818213907441285,1.0,0.0
0.355269587635187,2.059680362978582,0.4542658244569634,1.0,0.0
0.0894082483258348,2.546252888930157,0.6048411977493326,1.0,0.0
0.4584257896569335,4.23636028879805,0.886536108918025,1.0,0.0
0.323110169076452,2.7860191422159017,0.6400710977386772,1.0,0.0
0.6756369547430439,3.289664163792628,0.7339210667657354,1.0,0.0
0.3663267124230941,3.1950350270901144,0.737965842998273,1.0,0.0
0.0293221611563028,4.187172871893102,0.8879973206644022,1.0,0.0
0.1376176370195975,2.461984821480889,0.5486191292792778,1.0,0.0
0.1389241803388618,3.440036579874263,0.7724950368629502,1.0,0.0
0.6160182827354417,2.941995489142794,0.6405759170598754,1.0,0.0
0.2970378933973187,2.7858803464648614,0.5894535838828403,1.0,0.0
0.7315072633567659,1.9649851422924771,0.4139381248096188,1.0,0.0
0.4154178818130217,6.207678205817242,1.2795021837347744,1.0,0.0
0.3734392234607043,3.4927781368753354,0.7061549250853009,1.0,0.0
0.32055425216494,3.507142518982055,0.7425916444977918,1.0,0.0
0.3032609775013687,1.299925584231518,0.3271935349050509,1.0,0.0
0.4200413474075049,4.111804595007276,0.8757058837424276,1.0,0.0
0.6886796541180256,7.4933182301942205,1.5570222628777062,1.0,0.0
0.9405611449621448,7.526553278684648,1.559540672579152,1.0,0.0
0.0204640391519559,6.742728694456144,1.4249062049577808,1.0,0.0
0.2053355727003359,1.6905063239635347,0.4355118250466465,1.0,0.0
0.7239674931476294,7.316870888210725,1.5489956328084271,1.0,0.0
0.0260172600972093,8.181498408617044,1.673065328543747,1.0,0.0
0.3438224247242295,3.3555746073022914,0.7042368660420772,1.0,0.0
0.3089576107636375,4.999656677035703,1.043512385496557,1.0,0.0
0.2407338257797742,5.004925949639749,1.0820579546974272,1.0,0.0
0.2487913543707398,2.724582822050821,0.5526442935021284,1.0,0.0
0.135932448876088,5.678111999549319,1.22898811554213,1.0,0.0
0.738026166645236,10.233534609718294,2.146621633417829,1.0,0.0
0.5775898395349502,4.340787936964173,0.9094116592967724,1.0,0.0
0.4513806008062709,9.628370785820795,2.00608352402415,1.0,0.0
0.505887684287861,6.198505867920482,1.3253488044920276,1.0,0.0
0.0858548349004794,5.225701810944314,1.1073772301869742,1.0,0.0
0.8415593405028046,2.287777704111137,0.5214210960013222,1.0,0.0
0.9847829645645064,5.201225640969915,1.1086067383526774,1.0,0.0
0.2301694968193355,4.987105807029702,1.091621975463688,1.0,0.0
0.0517253375615382,7.671540958486582,1.5635760519785875,1.0,0.0
0.2364935077499541,0.7768059167099803,0.2272448509728311,1.0,0.0
0.1964564689146154,2.866339037461062,0.5950809171908229,1.0,0.0
0.1789256529459875,2.88486699472818,0.6127996819972984,1.0,0.0
0.4694393067001272,5.530088915273332,1.133955380905218,1.0,0.0
0.3834809403969815,6.292710559318958,1.295614037317185,1.0,0.0
0.7376820993538664,3.051903016721099,0.652217202865303,1.0,0.0
0.1323022394266116,6.821589112566231,1.453955798826307,1.0,0.0
0.6380148352455736,2.392945713284352,0.5257145488821515,1.0,0.0
0.2678742840846817,7.870594024963813,1.6456120147872535,1.0,0.0
0.4652899528671662,4.995969744417423,1.0139383722709292,1.0,0.0
0.253916497095539,6.203463374667703,1.3212060885361996,1.0,0.0
0.0565919024669465,5.376149339626075,1.1497496970774497,1.0,0.0
0.8160054595600031,3.8240804165649775,0.8444770896392002,1.0,0.0
0.137546386728606,6.413673296937768,1.3724744957350514,1.0,0.0
0.4685377221647469,6.758438288076161,1.3758774225481358,1.0,0.0
0.3672394700945401,5.797869173700176,1.1851397932365686,1.0,0.0
0.1150913965549493,3.3495354928194114,0.6854330754616618,1.0,0.0
0.1008472310239585,5.649816848264505,1.139558809228615,1.0,0.0
0.1983359949474268,5.171527957242459,1.0546662625167773,1.0,0.0
0.4275658373680035,5.314602003961114,1.135975711596597,1.0,0.0
0.3172376454265467,3.401410669085925,0.7068868786563643,1.0,0.0
0.3400165516706745,3.247969002176584,0.6751253944176714,1.0,0.0
0.1671047133621311,4.312887220762385,0.8918333872910754,1.0,0.0
0.1791626780072999,10.125615843035323,2.072326123831468,1.0,0.0
0.0594065220877951,5.98066881286353,1.2854082616855025,1.0,0.0
0.597606979038753,3.707681708987712,0.8325319704781822,1.0,0.0
0.3123041597026245,3.621448332504509,0.8047439567857785,1.0,0.0
0.2659347556024515,1.9021369434024331,0.4047748633185886,1.0,0.0
0.5988642238356229,4.948693127974,0.9908834608645328,1.0,0.0
0.0618669698761103,7.895552155387146,1.5897188582855193,1.0,0.0
0.8995708609720523,5.648667709086843,1.2158156906770603,1.0,0.0
0.55856180155131,4.35210509878951,0.9048519991091944,1.0,0.0
0.739310952329837,3.0407329571807,0.6392158634591945,1.0,0.0
0.339117087322518,7.385706490835639,1.4967585196255684,1.0,0.0
0.1181730135626975,4.671948651585325,0.9683923388307308,1.0,0.0
0.0361764137519073,5.6454025823881935,1.144057708969014,1.0,0.0
0.4679590946330872,3.268423910519881,0.7008049149563806,1.0,0.0
0.1438642670638415,4.591586608246087,0.9841901238328666,1.0,0.0
0.1397266219205978,3.149810133305694,0.6538674291781668,1.0,0.0
0.2867352558948959,4.825585541255832,1.0259945742259575,1.0,0.0
0.659091325377816,13.163506608825296,2.6964302584995647,1.0,0.0
0.4416934410481218,4.5145005073863045,0.9876493071128596,1.0,0.0
0.4202356636133339,2.714951130197081,0.5643726356468676,1.0,0.0
0.9386822522979468,5.514560129182694,1.176173271882032,1.0,0.0
0.377750597877216,3.796354892015208,0.8064269122578644,1.0,0.0
0.4962311236202363,3.594143076816249,0.8088448493598304,1.0,0.0
0.0918176109756623,2.473974251307628,0.5685379099711251,1.0,0.0
0.1393390330416152,4.369092289554446,0.9320306663622714,1.0,0.0
0.6681747088425428,9.488278213170949,1.960119247414159,1.0,0.0
0.1443163642877061,6.332292496556545,1.2776156729214834,1.0,0.0
0.207189374579854,1.511174137258673,0.3571401744548363,1.0,0.0
0.4802509612377161,2.883646076587836,0.6753140890101929,1.0,0.0
0.5771067914340124,6.210694851810264,1.2679028734981486,1.0,0.0
0.0506098787829863,3.557777584179361,0.7276332994652154,1.0,0.0
0.3485353602129578,4.396074369915907,0.9718557059370188,1.0,0.0
0.4076532713794273,5.2235620427434375,1.1422265548574373,1.0,0.0
0.70613958642583,10.415129762383923,2.1556693456009466,1.0,0.0
0.5498056400406598,7.753604281435849,1.5711901248501163,1.0,0.0
0.2914706841552021,4.005866379620653,0.843473214689246,1.0,0.0
0.1850779587764572,5.000818228314313,1.0477422041833775,1.0,0.0
0.8321930051308483,4.626541755001169,1.0005635795218262,1.0,0.0
