cat1_w.value,cat2_x.value,cat3_y.value,cat4_z.1,cat4_z.3
0.40190526027085116,9.823402592239677,4.967781670129096,0.002807326077447767,0.9771030429819024
0.2993488886595144,9.595648467795634,1.9383149377493147,1.0631754742101869,-0.0830739145523451
0.18164986100538044,19.915576997304395,9.956934976284966,-0.07627644370029905,1.0563570276808836
0.5278477916060594,8.002561701774557,4.079601639021169,0.033842888581373826,0.946113167116375
0.3627136036465895,14.133471537860498,7.129949058097679,-0.10189893423396865,1.0818686417247638
0.5842115598667608,3.21303485684865,0.662512268588845,0.9280847681811292,0.052012266593039286
0.8464772319116147,5.557141656985771,1.131672434068915,0.8810681278884863,0.09874041091042264
0.629040890919821,5.781749060492434,2.941797560051084,-0.0958005988287789,1.075832626891149
0.05267383516566772,5.2318683024058625,1.1328772590449563,0.8504195361084304,0.12930348527566687
0.2792922847980259,9.131531096811662,1.9027327287499645,1.1791527451072452,-0.19920823506576865
0.596057530308599,3.3082930483826596,0.7166485816288036,0.9699282430478096,0.010016872521396263
0.6792998599379426,13.108423604998112,6.604614293918036,-0.07047527623491166,1.0506466768501819
0.18163975075926486,7.569951919039934,1.6244227133667604,0.7083727936431472,0.26993149175181014
0.16265132822718692,5.5132799006426145,1.1560951746919415,1.1672472301358012,-0.18724252164529562
0.3960038014214657,21.187349197607954,10.630088353371296,-0.10684169918792177,1.086841932441075
0.6827223842773551,14.138865854320859,7.153591115677713,-0.015919260279400202,0.9959239608435766
0.1939033688489645,5.96611142165543,1.1517088059554725,0.9544876893627622,0.02566284181331289
0.12287200156188705,11.224086778214886,5.70940718254235,0.02059208877386933,0.9592700347053826
0.23665616174723447,7.667972444955379,1.568092343337322,1.012069375899765,-0.03215499848700526
0.1919900010104272,7.440184267730294,1.5497302862637183,0.9830018322093858,-0.0029659529824175813
0.2802832218073867,4.960656463469958,1.0488715669342008,1.103574367375423,-0.12368303756838982
0.4449519602590332,14.95278103430211,7.454324319470938,-0.14987494211883137,1.129720667337086
0.48503124776196194,3.3776774815187744,0.683829816721034,0.9331005507528859,0.04697607685992106
0.07245619327503489,20.556910948218086,10.36094554708325,0.19402269122926802,0.7857533605631923
0.07452715949944012,1.6852952295530248,0.36591218287413474,0.8510181178636156,0.1292756715965777
0.28403961094409336,6.9651367437531,1.3711290122329534,0.824529935375887,0.15519575545750047
0.013208533790813173,6.750690795574173,1.4410484669519525,0.8800662036832178,0.10012071025789199
0.47995437548783243,4.552310068820182,0.9479380572679207,1.0082788468291184,-0.028255945335881768
0.5125723598222756,8.864489027065442,4.538901980506299,-0.1555549419668242,1.135495873674271
