cat1_w.value,cat2_x.value,cat3_y.value,cat4_z.1,cat4_z.3
0.225711434860664,10.03789019614396,5.063674919087853,0.0,1.0
0.1194245070008,19.95142113797892,10.008039602944896,0.0,1.0
0.0134143912561788,13.99277141646606,7.068417840665769,0.0,1.0
0.0645731896363187,10.585355759235828,5.360381699433436,0.0,1.0
0.0705076037259041,3.344876108160655,1.684613461314806,0.0,1.0
0.8289968849667161,15.040560908320332,7.57727560604926,0.0,1.0
0.3332931170933119,14.465855790403186,7.269212436214698,0.0,1.0
0.7957600312018229,19.86543596106677,10.021949945680683,0.0,1.0
0.4679590946330872,3.268423910519881,0.7008049149563806,1.0,0.0
0.6754844968762271,2.7355363246671835,0.6396166599213006,1.0,0.0
0.2855257118442226,22.41864846994904,11.2399281509888,0.0,1.0
0.1370792550311904,9.136163759806475,1.8483690198189675,1.0,0.0
0.7462065680990043,10.075691697737204,5.129699126969301,0.0,1.0
0.1896040362908071,11.645492929700602,5.893204488768864,0.0,1.0
0.0249926881729898,6.285092479383184,3.1747191216838204,0.0,1.0
0.1792737159374297,2.367277393642522,0.5573400414503978,1.0,0.0
0.0340837639879709,8.472015940449145,1.7271023978443092,1.0,0.0
0.4173926180155298,4.571279115884314,0.9428418351376152,1.0,0.0
0.489294814635605,5.032513407786869,2.59350289920109,0.0,1.0
0.7120718896272957,11.561793316420362,2.400296974259331,1.0,0.0
0.3644060892991265,4.7935033411731,0.9808678965423828,1.0,0.0
0.5923795034261274,11.575703553204946,5.834835520441625,0.0,1.0
0.2477679994904414,20.13679236543524,10.09848670071855,0.0,1.0
0.2135986067214475,6.545321753124914,1.3372602569398755,1.0,0.0
0.6886796541180256,7.4933182301942205,1.5570222628777062,1.0,0.0
0.4158699443062525,3.5526753518991687,0.7664329603657258,1.0,0.0
0.1046837065971939,4.706573347060284,0.9750922799014362,1.0,0.0
0.0348308066359326,14.196113411045705,7.1125780015904825,0.0,1.0
0.433694056081648,5.067133701451645,1.03809511168405,1.0,0.0
0.71108790298721,23.858329280886636,11.994469981843158,0.0,1.0
0.0822984759567452,5.466279653872197,1.111776815999192,1.0,0.0
0.0942683337184256,3.3991252747076186,0.6896460632576284,1.0,0.0
0.0153864234706249,19.97748144044175,10.067133879318447,0.0,1.0
