cat1_w,cat2_x,cat3_y,cat4_z
0.40190526027085116,9.823402592239677,4.967781670129096,3
0.2993488886595144,9.595648467795634,1.9383149377493147,1
0.18164986100538044,19.915576997304395,9.956934976284966,3
0.5278477916060594,8.002561701774557,4.079601639021169,3
0.3627136036465895,14.133471537860498,7.129949058097679,3
0.5842115598667608,3.21303485684865,0.662512268588845,1
0.8464772319116147,5.557141656985771,1.131672434068915,1
0.629040890919821,5.781749060492434,2.941797560051084,3
0.05267383516566772,5.2318683024058625,1.1328772590449563,1
0.2792922847980259,9.131531096811662,1.9027327287499645,1
0.596057530308599,3.3082930483826596,0.7166485816288036,1
0.6792998599379426,13.108423604998112,6.604614293918036,3
0.18163975075926486,7.569951919039934,1.6244227133667604,1
0.16265132822718692,5.5132799006426145,1.1560951746919415,1
0.3960038014214657,21.187349197607954,10.630088353371296,3
0.6827223842773551,14.138865854320859,7.153591115677713,3
0.1939033688489645,5.96611142165543,1.1517088059554725,1
0.12287200156188705,11.224086778214886,5.70940718254235,3
0.23665616174723447,7.667972444955379,1.568092343337322,1
0.1919900010104272,7.440184267730294,1.5497302862637183,1
0.2802832218073867,4.960656463469958,1.0488715669342008,1
0.4449519602590332,14.95278103430211,7.454324319470938,3
0.48503124776196194,3.3776774815187744,0.683829816721034,1
0.07245619327503489,20.556910948218086,10.36094554708325,3
0.07452715949944012,1.6852952295530248,0.36591218287413474,1
0.28403961094409336,6.9651367437531,1.3711290122329534,1
0.013208533790813173,6.750690795574173,1.4410484669519525,1
0.47995437548783243,4.552310068820182,0.9479380572679207,1
0.5125723598222756,8.864489027065442,4.538901980506299,3
0.2175420999107735,3.5534249570339043,0.7260289763733925,1
0.2752152008381134,18.755771369790136,9.450107796856134,3
0.19344979466740778,8.670433671248102,1.7641176380000596,1
0.35646495003976586,20.601651156710513,10.355420323354501,3
0.1471790876046586,17.616781962881443,8.81033292843972,3
0.8806078348992586,3.1708661357777115,0.6660490740992271,1
0.9505803969504762,26.56967534913662,13.313505232778244,3
0.629509155351576,3.3590014625550526,0.7317038086532739,1
0.5335591098573124,4.844689078415056,1.0468935855205346,1
0.5124671077539731,3.3289821834020294,0.7276080357271862,1
0.19323777008581275,14.598686831096739,7.36699164738668,3
0.05060050103434426,18.168909265612516,9.16667063990332,3
0.22979469338880754,4.060626685142264,0.8823210254243481,1
0.13024890410825055,13.6023433183157,6.8218806100958,3
0.40800112215481915,6.848278459433102,1.3753270352300602,1
0.482785637893273,3.096591869045911,0.6278737849637178,1
0.3963722313406404,9.91639778016977,4.993734656086975,3
0.18546637392931054,3.5536458900841708,0.7683671791031752,1
0.6310632044404646,11.118343807980107,5.635150158181162,3
0.2821462194549875,12.151696205893156,6.129190397306264,3
0.27347625150943017,3.68513709429915,0.7467857643964152,1
0.07070020604850516,13.21829599008191,6.661130971865283,3
0.3653968124621443,6.708611550120736,3.3695898015820145,3
0.4110732490042752,12.27960007954692,6.210844137655389,3
0.09433749496309761,12.624120351738593,6.351654487791905,3
0.029254917786431512,2.555588291290835,0.5370023866926222,1
0.4021201514273731,11.924430055076268,5.956705818288722,3
0.2871789971391461,12.291114634717136,6.22810525460633,3
0.3585311724696058,4.73084568096284,1.0699867898956876,1
0.07587012736108985,4.887134905784706,1.014282147844189,1
0.6328409623791632,5.845564772407046,1.2693817403077876,1
0.6153601030400752,15.79948548186064,7.910701411004915,3
0.030164678857528177,14.450428215963743,7.271373660983027,3
0.32762315730568653,6.447008842043703,1.348538369523902,1
0.5272395196626062,6.942344388221294,1.4015458436851267,1
0.6557914424707479,4.80085713981203,1.0118638939458438,1
0.5246709293521181,4.983010758604969,0.9706098169673343,1
0.5368479329177153,11.976732905301564,6.066496763508201,3
0.37715713174679527,11.518610749160612,5.867791012823915,3
0.4087971797106396,3.8156300610863285,0.7765726908384928,1
0.11005460439008181,5.961652937981083,1.310483317455893,1
0.11175202350523296,9.508453857769489,1.9873295488436065,1
0.08480902736514419,5.9638662646609015,1.2245032296822966,1
0.3550266552022725,8.567158693032855,4.323312462860159,3
0.11428436077760834,4.828357244305933,1.0035934071085515,1
0.0762306730326383,3.5527579629919663,0.7793660473649615,1
0.2872961349588322,3.67091464059981,0.7927347716302874,1
0.6430996677166594,20.069005685603617,10.133954192388984,3
0.07806323704673897,12.101643219567759,6.094810718511134,3
0.10943831152777814,3.7911762021416906,0.8248705884899769,1
0.0673579284730093,20.870041770191808,10.484497112262037,3
0.021893224842193686,5.674839444076672,1.1600947961862549,1
0.09733636362633456,5.094283879323005,1.0319570320459464,1
0.39574955313744675,16.67527118636698,8.375631942067738,3
0.31504173530698365,15.05599178326285,7.593259953923674,3
0.07748174764587551,18.1550629020084,9.166659082102633,3
0.014976802264337487,11.986561427374891,6.111990575601492,3
0.6492215725536471,2.9929288601635635,0.6130919149261281,1
0.2479854522055214,19.507636494904727,9.811818956255205,3
0.755395736553181,2.6172212472687018,0.5808743656945435,1
0.5201639951638443,6.7846341277615565,3.4886477243637177,3
0.3625583596878951,5.823194491079799,1.2423842466064985,1
0.04003622994118838,2.563241637152971,0.5553078495126024,1
0.6241643205558048,4.268577875781048,0.959878133017707,1
0.21186917731951754,4.002844019152965,0.82810401619665,1
0.5545597573388942,0.9244248933816842,0.2222215029940877,1
0.40825907373177617,16.801775303618246,8.485784900206184,3
0.7794223279347018,13.876865935543268,7.003874331402329,3
0.12223168417597714,13.480608288223532,6.808936382112304,3
0.37038668101889255,5.507848215650366,1.1662576569137317,1
0.6960250599887935,19.27498293804049,9.664232760867037,3
0.15937119565553565,3.21300453857768,0.6715383888213304,1
0.4640808154249626,16.326852546679657,8.20526007640687,3
0.34357847331204966,14.74934329408153,7.45181650211952,3
0.3259461629866219,10.58806790519051,5.2904035973058505,3
0.40747189024731223,4.875081519936354,1.065121580504228,1
0.07457786439997381,14.089872013380177,7.109042681357273,3
0.5166967321358311,16.84752241845118,8.415369986103688,3
0.17388460910756176,14.64261518755588,7.359117788201555,3
0.10128476380811467,4.979374733101584,1.051835529108408,1
0.5400237683373883,11.919422428692496,5.959483907299234,3
0.39338514111752054,5.007626134774543,1.107177251189492,1
0.11701495687363579,6.932868463813048,1.5042482976686917,1
0.01279931431196472,19.739316359359737,9.935832788361243,3
0.6409310794427853,11.541716023709736,5.779377907050389,3
0.2747002732581339,10.061517377952757,5.05051683954737,3
0.13846682637033028,19.654660717909483,9.880599100845611,3
0.23618156010919106,13.85441744175829,7.007221922958625,3
0.01697613364460181,2.5905262293007945,0.5914348387509355,1
0.3246617628623025,5.128777014176034,2.6261695117739503,3
0.5354344630017784,13.39738389302045,6.800505205977441,3
0.254399914477558,14.078837490204007,2.7621530806283525,1
0.10476551715041976,5.942143215818804,1.2399567483768943,1
0.790550527304754,6.94535643859547,1.4069376565536065,1
0.19377167769411965,3.2317796970729056,0.6818687619050438,1
0.33850559610830594,21.09027976562793,10.560298630091957,3
0.22377054717412262,20.84158802892752,10.491488373861262,3
0.6497719260359728,1.435014703657839,0.33513166335968575,1
0.8543198919102891,24.71934663639114,12.40496346322778,3
0.36457299813524435,10.091609846834121,5.045392816768839,3
0.939013493282902,10.330530045435825,5.249032328566585,3
0.3071213371079358,6.112849313823927,1.24987248237883,1
0.7109175200909897,21.527809298655367,10.790922435338015,3
0.12192109844207326,3.3492667258209687,0.7058618810003204,1
0.07032357940574639,2.6725088707957707,0.5653654492735389,1
0.02534091581512889,7.053563319499825,1.42135345216533,1
0.22167216364832668,20.793015497704726,10.46545108323436,3
0.10683713597802091,14.28040792904304,7.121874345666246,3
0.8288228851681135,2.050910334154259,0.462467690406124,1
0.3532931921171036,19.839671271905456,9.979876767116458,3
0.5774650500440662,20.329260061884835,10.199836337097185,3
0.2726982642886039,20.617817570935483,10.344300165376577,3
0.5524827538122785,2.3489842716746634,0.5104936880260628,1
0.47373046952554126,4.277915240336513,0.907326770044697,1
0.2077289385378228,12.560276718981637,6.308577502781517,3
0.49133879846239803,14.130097178986968,7.094555238705247,3
0.13322909233428276,15.861570923800013,8.0014666413175,3
0.4543479251755518,3.0076857081885517,0.6773831391539422,1
0.275599365877343,13.324297284492136,6.7098992283404435,3
0.15297545013585995,1.8572194975715985,0.4379979506744959,1
0.232782437490329,16.194602809122646,8.114489661277414,3
0.6350180553260085,3.821910530196572,0.7729341098409028,1
0.3088516865519928,8.053841903405344,1.5989276883256467,1
0.3820375892056712,7.719519372374977,1.6650151400893567,1
0.30313037034280244,8.3994656424866,4.223610022635819,3
0.504143704967933,5.674325044921195,1.2226755975714099,1
0.558488119799847,2.501787554479556,0.5513364528023196,1
0.03299179184290353,3.4021938040847357,0.7551439711748009,1
0.09585771770823108,15.925606889687675,7.9793385061020565,3
0.2768411021029346,7.609357877340571,3.8764614239488964,3
0.4053392480558505,6.6177787953762035,1.34996492925356,1
0.37616959846463394,4.582944212167305,0.9767147526425053,1
0.015721833692275776,21.945745437658548,11.039185165700147,3
0.01290107762473433,12.583504686040317,6.314974947676113,3
0.33013633654249036,7.705050250769563,3.8887433983156896,3
0.010664770840969465,6.885457035996379,1.4273296487253475,1
0.013226346897502924,3.111912042897479,0.6966187906708055,1
0.726192726207639,4.521111510888899,0.9816337529324914,1
0.41798013334372713,15.227290059703858,7.636750542063563,3
0.7498956793885277,8.51641221747801,4.3014580032693,3
0.08200309241276267,16.263856351660966,8.149937484379517,3
0.30240681693495974,21.68100347525525,10.880154628017603,3
0.3397646640489355,3.684488634011603,0.7904806280953783,1
0.1638790554171496,2.225713716066148,0.5031389661514153,1
0.4706618760353319,0.7717106834181422,0.4177545010978392,3
0.04518904878086186,2.0569848457951965,0.4608740482495341,1
0.4841164275605281,7.165611063777228,1.5212961768662043,1
0.2133362408715082,2.779271617506904,0.6168241484779527,1
0.5540482404969472,14.543153491998783,7.304104273178769,3
0.5459046135947467,2.95186755714453,0.6339884597307532,1
0.035066844694938704,1.8460523190112588,0.43358500594676,1
0.3349532196250212,4.332794181540392,0.9095013657514611,1
0.8688391381266278,16.719228305706398,8.434011337027961,3
0.19861368337695529,10.819928230816384,5.419943761829334,3
0.08944090001594275,15.376332310036933,7.815890037477029,3
0.3129622192822236,16.211097436597182,8.156402285629873,3
0.10271118301779393,3.9717903698491717,0.8523968675975454,1
0.1238001712096,14.04128837200967,7.088669982943383,3
0.41394969769545686,1.2226916785606683,0.6648144900380171,3
0.0623012052425608,4.222870034263033,0.9260480690190362,1
0.09929794509952491,8.65276030430456,1.771337818253165,1
0.03846332863069284,12.802108969322479,6.427960584517944,3
0.08763619291055473,2.021602202243678,0.4602741915283861,1
0.44084701850001334,16.233747052594627,8.136997925797452,3
0.39017885917238143,17.83309357710721,8.96655584017181,3
0.21953505936193188,19.52528482213891,9.848171455543916,3
0.07983135899575686,13.255132875956793,6.6524071686850625,3
0.031277232319532645,4.547981018367751,0.9626032695502111,1
0.7575958097547483,14.513281802980512,7.298900318635322,3
0.12496441528504015,4.646343375125371,1.0078907984632632,1
